winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,plebster,70.59,1,Luka Doncic,LAL,8.2,2.0,0.0,2025-12-18T00:00:00+00:00
1,plebster,70.59,2,Nikola Jokic,DEN,4.5,1.8,0.0,2025-12-18T00:00:00+00:00
1,plebster,70.59,3,Maxime Raynaud,SAC,4.0,1.6,3.0,2025-12-18T00:00:00+00:00
1,plebster,70.59,4,Tyler Kolek,NYK,4.0,1.4,3.0,2025-12-18T00:00:00+00:00
1,plebster,70.59,5,Jordan Clarkson,UTA,2.5,1.2,2.8,2025-12-18T00:00:00+00:00
2,y4nky,69.96,1,Luka Doncic,LAL,8.2,2.0,0.0,2025-12-18T00:00:00+00:00
2,y4nky,69.96,2,Brandon Miller,CHA,5.4,1.8,1.3,2025-12-18T00:00:00+00:00
2,y4nky,69.96,3,Anthony Black,ORL,2.8,1.6,1.7,2025-12-18T00:00:00+00:00
2,y4nky,69.96,4,Maxime Raynaud,SAC,4.0,1.4,3.0,2025-12-18T00:00:00+00:00
2,y4nky,69.96,5,Jaxson Hayes,LAL,2.4,1.2,3.0,2025-12-18T00:00:00+00:00
3,deni8,69.65,1,Deni Avdija,POR,5.0,2.0,0.4,2025-12-18T00:00:00+00:00
3,deni8,69.65,2,Tyler Kolek,NYK,4.0,1.8,3.0,2025-12-18T00:00:00+00:00
3,deni8,69.65,3,Jordan Clarkson,UTA,2.5,1.6,2.8,2025-12-18T00:00:00+00:00
3,deni8,69.65,4,Jaxson Hayes,LAL,2.4,1.4,3.0,2025-12-18T00:00:00+00:00
3,deni8,69.65,5,Maxime Raynaud,SAC,4.0,1.2,3.0,2025-12-18T00:00:00+00:00
4,danny0,67.87,1,Luka Doncic,LAL,8.2,2.0,0.0,2025-12-18T00:00:00+00:00
4,danny0,67.87,2,Marvin Bagley III,WSH,2.3,1.8,2.2,2025-12-18T00:00:00+00:00
4,danny0,67.87,3,Cooper Flagg,DAL,4.8,1.6,0.9,2025-12-18T00:00:00+00:00
4,danny0,67.87,4,Kon Knueppel,BOS,5.6,1.4,1.0,2025-12-18T00:00:00+00:00
4,danny0,67.87,5,Maxime Raynaud,SAC,4.0,1.2,3.0,2025-12-18T00:00:00+00:00
5,1jshrds,67.82,1,Jalen Johnson,ATL,6.2,2.0,0.2,2025-12-18T00:00:00+00:00
5,1jshrds,67.82,2,Cooper Flagg,DAL,4.8,1.8,0.9,2025-12-18T00:00:00+00:00
5,1jshrds,67.82,3,Brandon Miller,CHA,5.4,1.6,1.3,2025-12-18T00:00:00+00:00
5,1jshrds,67.82,4,Anthony Black,ORL,2.8,1.4,1.7,2025-12-18T00:00:00+00:00
5,1jshrds,67.82,5,Maxime Raynaud,SAC,4.0,1.2,3.0,2025-12-18T00:00:00+00:00
6,tboandrew,67.81,1,Kon Knueppel,BOS,5.6,2.0,1.0,2025-12-18T00:00:00+00:00
6,tboandrew,67.81,2,Brandon Miller,CHA,5.4,1.8,1.3,2025-12-18T00:00:00+00:00
6,tboandrew,67.81,3,LaMelo Ball,CHA,6.5,1.6,0.6,2025-12-18T00:00:00+00:00
